56.1364,10.1369,176.756,NaN,NaN,NaN,NaN,0.514446,NaN,NaN,0.655829,0.767083,0.683393,0,NaN,0.967055,0.598178,0.703462,0.992895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.63455,NaN,NaN,0.142501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.503044,-0.946715,NaN,-0.407266,0.816475,NaN,NaN,NaN,-0.973617,NaN,NaN,-0.431757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.534649,NaN,NaN,NaN,0.119671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.792918,-0.634681,NaN,NaN,NaN,0.506194,NaN,NaN,NaN,-0.119283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.392596,NaN,-0.0771524,NaN,NaN,NaN,NaN,NaN,NaN,-0.135753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15
13.9678,104.882,177.136,0.775674,NaN,0.58975,NaN,NaN,NaN,0.969653,0.424213,0.892781,0.729886,NaN,0,0.555521,0.820154,0.934957,0.987972,-0.186329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.437534,NaN,NaN,NaN,NaN,-0.514725,NaN,NaN,0.963594,NaN,0.239928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.881074,NaN,NaN,NaN,-0.681771,NaN,NaN,0.907916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.139213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.95003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16
63.7275,21.7046,179.844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.772431,0.732971,NaN,0.967055,0.555521,0,0.923073,0.821865,0.70956,NaN,NaN,NaN,NaN,-0.516329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.336163,NaN,NaN,NaN,0.226166,NaN,NaN,-0.541471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.81698,NaN,NaN,NaN,NaN,-0.237546,NaN,NaN,NaN,NaN,NaN,0.886555,NaN,-0.60122,NaN,NaN,NaN,NaN,-0.496389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.662025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.933494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17
43.5332,105.729,178.912,NaN,NaN,NaN,NaN,NaN,NaN,0.719823,0.795822,0.51554,0.349469,0.598178,0.820154,0.923073,0,0.958608,0.875143,NaN,NaN,NaN,NaN,NaN,0.10283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.426648,NaN,-0.0600583,NaN,NaN,NaN,-0.595879,NaN,NaN,NaN,NaN,-0.584419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0847777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.133816,NaN,0.739924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.150246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.797218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.581535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.302165,NaN,NaN,NaN,NaN,0.935163,NaN,NaN,18
8.85004,32.807,177.593,NaN,-0.469612,NaN,NaN,NaN,NaN,0.892237,0.949675,0.911853,0.964218,0.703462,0.934957,0.821865,0.958608,0,0.784942,NaN,NaN,-0.851457,NaN,NaN,NaN,NaN,0.416642,NaN,0.682606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.134388,NaN,NaN,NaN,NaN,NaN,NaN,-0.657985,NaN,0.524116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.202275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.222169,NaN,NaN,0.239544,NaN,-0.0727435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.363811,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.228721,NaN,NaN,NaN,NaN,19
33.9035,24.2543,177.678,NaN,NaN,NaN,NaN,NaN,NaN,0.81409,NaN,0.599591,0.754749,0.992895,0.987972,0.70956,0.875143,0.784942,0,-0.137931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.119841,NaN,0.247994,NaN,NaN,0.666455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.968267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.372496,NaN,NaN,NaN,NaN,NaN,0.0248188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.701841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27613,NaN,-0.927636,NaN,NaN,NaN,-0.944201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.185824,NaN,NaN,NaN,NaN,NaN,-0.398517,NaN,NaN,NaN,20
68.4485,28.3976,195.911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.186329,NaN,NaN,NaN,-0.137931,0,0.397045,NaN,0.914316,0.852325,0.786073,0.823106,0.965991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254023,NaN,NaN,NaN,0.170073,-0.985725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0487374,NaN,NaN,-0.333047,0.811062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.520309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.287886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0150896,0.555025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.13767,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.707208,NaN,0.795469,NaN,-0.525363,NaN,22
102.222,51.4077,197.393,NaN,NaN,-0.482568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.397045,0,0.968008,0.0518002,0.81089,0.895636,0.974384,0.930942,NaN,NaN,NaN,NaN,NaN,NaN,-0.174619,-0.0574239,NaN,0.137189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.315088,NaN,NaN,-0.180778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.257321,NaN,NaN,NaN,NaN,NaN,0.92945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.244794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.799555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23
54.6821,53.82,197.112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.851457,NaN,NaN,0.968008,0,0.960062,0.866077,0.870657,NaN,0.863015,NaN,NaN,NaN,NaN,NaN,0.126885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.455983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.506475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.71341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25
90.5521,32.6189,197.067,NaN,NaN,NaN,NaN,-0.204144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.914316,0.0518002,0.960062,0,0.814534,0.817165,0.970984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.700704,NaN,NaN,NaN,NaN,NaN,-0.756753,NaN,NaN,0.551316,NaN,NaN,NaN,-0.3103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.647619,NaN,NaN,-0.87096,NaN,NaN,NaN,NaN,NaN,0.751434,0.27082,NaN,NaN,NaN,-0.926965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.602482,0.211473,0.628833,NaN,NaN,NaN,NaN,-0.813676,NaN,NaN,NaN,0.230575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0682554,NaN,NaN,NaN,26
68.1556,81.3557,194.25,NaN,NaN,-0.801033,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.516329,NaN,NaN,NaN,0.852325,0.81089,0.866077,0.814534,0,0.887958,0.963142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.302801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.686948,-0.955732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.921514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0469296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0670785,NaN,NaN,-0.975101,NaN,0.0827582,-0.537677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.923409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.25388,NaN,NaN,NaN,NaN,0.483238,NaN,NaN,NaN,27
71.7415,110.166,196.721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10283,NaN,NaN,0.786073,0.895636,0.870657,0.817165,0.887958,0,0.725275,0.516485,NaN,NaN,-0.0496469,NaN,NaN,NaN,0.0151399,NaN,NaN,NaN,NaN,NaN,-0.798369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.958047,NaN,NaN,NaN,-0.373262,-0.22898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0604638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.407396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.0224924,0.411958,NaN,NaN,NaN,NaN,-0.106315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.889861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.670426,NaN,28
41.3779,13.9633,196.516,0.765776,NaN,0.802973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.823106,0.974384,NaN,0.970984,0.963142,0.725275,0,0.794031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.145108,0.885248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.189039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.921051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.288489,NaN,NaN,NaN,NaN,NaN,-0.472067,NaN,NaN,-0.661349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.337815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29
26.1372,54.5329,195.714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.416642,NaN,0.965991,0.930942,0.863015,NaN,NaN,0.516485,0.794031,0,NaN,NaN,NaN,0.116493,NaN,0.388228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.157566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.557674,NaN,NaN,NaN,NaN,NaN,NaN,-0.0673705,0.482287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.971504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.142295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.850483,NaN,NaN,NaN,NaN,30
